t,x,y,yaw,depth_image_path,clr_image_path
1042.911136364,-0.010014549251763805,-0.0200108817343165,1.4287258932986908,/home/yolo/slam_images/0.0/right_32FC1_1042.944469698.tiff,/home/yolo/slam_images/0.0/right_rgb8_1042.944469698.png
1042.911136364,-0.010014549251763805,-0.0200108817343165,1.4287258932986908,/home/yolo/slam_images/0.0/front_32FC1_1042.944469698.tiff,/home/yolo/slam_images/0.0/front_rgb8_1042.944469698.png
1043.111136369,-1.2255819483033697e-05,-1.9037897751923688e-05,1.572851552934455,/home/yolo/slam_images/0.0/right_32FC1_1043.144469703.tiff,/home/yolo/slam_images/0.0/right_rgb8_1043.144469703.png
1043.111136369,-1.2255819483033697e-05,-1.9037897751923688e-05,1.572851552934455,/home/yolo/slam_images/0.0/front_32FC1_1043.144469703.tiff,/home/yolo/slam_images/0.0/front_rgb8_1043.144469703.png
1043.111136369,-1.2255819483033697e-05,-1.9037897751923688e-05,1.572851552934455,/home/yolo/slam_images/0.0/rear_32FC1_1043.144469703.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1043.144469703.png
1043.111136369,-1.2255819483033697e-05,-1.9037897751923688e-05,1.572851552934455,/home/yolo/slam_images/0.0/left_32FC1_1043.144469703.tiff,/home/yolo/slam_images/0.0/left_rgb8_1043.144469703.png
1043.311136374,-1.027019538490642e-05,-2.3287045018913282e-05,1.7744090440385736,/home/yolo/slam_images/0.0/front_32FC1_1043.344469708.tiff,/home/yolo/slam_images/0.0/front_rgb8_1043.344469708.png
1043.311136374,-1.027019538490642e-05,-2.3287045018913282e-05,1.7744090440385736,/home/yolo/slam_images/0.0/right_32FC1_1043.344469708.tiff,/home/yolo/slam_images/0.0/right_rgb8_1043.344469708.png
1043.311136374,-1.027019538490642e-05,-2.3287045018913282e-05,1.7744090440385736,/home/yolo/slam_images/0.0/left_32FC1_1043.344469708.tiff,/home/yolo/slam_images/0.0/left_rgb8_1043.344469708.png
1043.311136374,-1.027019538490642e-05,-2.3287045018913282e-05,1.7744090440385736,/home/yolo/slam_images/0.0/rear_32FC1_1043.344469708.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1043.344469708.png
1043.511136379,0.009989308987806542,0.009975255198457775,1.9554284203051138,/home/yolo/slam_images/0.0/rear_32FC1_1043.544469713.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1043.544469713.png
1043.511136379,0.009989308987806542,0.009975255198457775,1.9554284203051138,/home/yolo/slam_images/0.0/right_32FC1_1043.544469713.tiff,/home/yolo/slam_images/0.0/right_rgb8_1043.544469713.png
1043.511136379,0.009989308987806542,0.009975255198457775,1.9554284203051138,/home/yolo/slam_images/0.0/left_32FC1_1043.544469713.tiff,/home/yolo/slam_images/0.0/left_rgb8_1043.544469713.png
1043.511136379,0.009989308987806542,0.009975255198457775,1.9554284203051138,/home/yolo/slam_images/0.0/front_32FC1_1043.544469713.tiff,/home/yolo/slam_images/0.0/front_rgb8_1043.544469713.png
1043.711136383,0.009988654068938332,0.009975698211792726,2.1360876759565395,/home/yolo/slam_images/0.0/front_32FC1_1043.744469718.tiff,/home/yolo/slam_images/0.0/front_rgb8_1043.744469718.png
1043.711136383,0.009988654068938332,0.009975698211792726,2.1360876759565395,/home/yolo/slam_images/0.0/right_32FC1_1043.744469718.tiff,/home/yolo/slam_images/0.0/right_rgb8_1043.744469718.png
1043.711136383,0.009988654068938332,0.009975698211792726,2.1360876759565395,/home/yolo/slam_images/0.0/left_32FC1_1043.744469718.tiff,/home/yolo/slam_images/0.0/left_rgb8_1043.744469718.png
1043.711136383,0.009988654068938332,0.009975698211792726,2.1360876759565395,/home/yolo/slam_images/0.0/rear_32FC1_1043.744469718.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1043.744469718.png
1043.955580834,0.019988596271536915,-2.4080360455376582e-05,2.356408478296831,/home/yolo/slam_images/0.0/rear_32FC1_1043.955580834.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1043.955580834.png
1043.955580834,0.019988596271536915,-2.4080360455376582e-05,2.356408478296831,/home/yolo/slam_images/0.0/right_32FC1_1043.955580834.tiff,/home/yolo/slam_images/0.0/right_rgb8_1043.955580834.png
1043.955580834,0.019988596271536915,-2.4080360455376582e-05,2.356408478296831,/home/yolo/slam_images/0.0/left_32FC1_1043.955580834.tiff,/home/yolo/slam_images/0.0/left_rgb8_1043.955580834.png
1043.955580834,0.019988596271536915,-2.4080360455376582e-05,2.356408478296831,/home/yolo/slam_images/0.0/front_32FC1_1043.955580834.tiff,/home/yolo/slam_images/0.0/front_rgb8_1043.955580834.png
1044.155580839,0.019992350420877356,-2.6206196719609463e-05,2.5262806663964916,/home/yolo/slam_images/0.0/right_32FC1_1044.155580839.tiff,/home/yolo/slam_images/0.0/right_rgb8_1044.155580839.png
1044.155580839,0.019992350420877356,-2.6206196719609463e-05,2.5262806663964916,/home/yolo/slam_images/0.0/front_32FC1_1044.155580839.tiff,/home/yolo/slam_images/0.0/front_rgb8_1044.155580839.png
1044.155580839,0.019992350420877356,-2.6206196719609463e-05,2.5262806663964916,/home/yolo/slam_images/0.0/left_32FC1_1044.155580839.tiff,/home/yolo/slam_images/0.0/left_rgb8_1044.155580839.png
1044.155580839,0.019992350420877356,-2.6206196719609463e-05,2.5262806663964916,/home/yolo/slam_images/0.0/rear_32FC1_1044.155580839.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1044.155580839.png
1044.355580843,0.019995926836347586,-0.010027785139888752,2.715759335075571,/home/yolo/slam_images/0.0/front_32FC1_1044.355580843.tiff,/home/yolo/slam_images/0.0/front_rgb8_1044.355580843.png
1044.355580843,0.019995926836347586,-0.010027785139888752,2.715759335075571,/home/yolo/slam_images/0.0/right_32FC1_1044.355580843.tiff,/home/yolo/slam_images/0.0/right_rgb8_1044.355580843.png
1044.355580843,0.019995926836347586,-0.010027785139888752,2.715759335075571,/home/yolo/slam_images/0.0/left_32FC1_1044.355580843.tiff,/home/yolo/slam_images/0.0/left_rgb8_1044.355580843.png
1044.355580843,0.019995926836347586,-0.010027785139888752,2.715759335075571,/home/yolo/slam_images/0.0/rear_32FC1_1044.355580843.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1044.355580843.png
1044.555580848,-4.431014351553185e-07,-2.8328622461989603e-05,2.9123376848857525,/home/yolo/slam_images/0.0/front_32FC1_1044.555580848.tiff,/home/yolo/slam_images/0.0/front_rgb8_1044.555580848.png
1044.555580848,-4.431014351553185e-07,-2.8328622461989603e-05,2.9123376848857525,/home/yolo/slam_images/0.0/rear_32FC1_1044.555580848.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1044.555580848.png
1044.555580848,-4.431014351553185e-07,-2.8328622461989603e-05,2.9123376848857525,/home/yolo/slam_images/0.0/right_32FC1_1044.555580848.tiff,/home/yolo/slam_images/0.0/right_rgb8_1044.555580848.png
1044.555580848,-4.431014351553185e-07,-2.8328622461989603e-05,2.9123376848857525,/home/yolo/slam_images/0.0/left_32FC1_1044.555580848.tiff,/home/yolo/slam_images/0.0/left_rgb8_1044.555580848.png
1044.755580853,0.009999895788200439,0.00997155668609083,3.081195746296216,/home/yolo/slam_images/0.0/left_32FC1_1044.744469742.tiff,/home/yolo/slam_images/0.0/left_rgb8_1044.755580853.png
1044.755580853,0.009999895788200439,0.00997155668609083,3.081195746296216,/home/yolo/slam_images/0.0/right_32FC1_1044.755580853.tiff,/home/yolo/slam_images/0.0/right_rgb8_1044.755580853.png
1044.755580853,0.009999895788200439,0.00997155668609083,3.081195746296216,/home/yolo/slam_images/0.0/front_32FC1_1044.755580853.tiff,/home/yolo/slam_images/0.0/front_rgb8_1044.755580853.png
1044.755580853,0.009999895788200439,0.00997155668609083,3.081195746296216,/home/yolo/slam_images/0.0/rear_32FC1_1044.755580853.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1044.755580853.png
1044.955580858,0.010002462818637243,-0.01002708949047755,-3.019629502827228,/home/yolo/slam_images/0.0/right_32FC1_1044.955580858.tiff,/home/yolo/slam_images/0.0/right_rgb8_1044.955580858.png
1044.955580858,0.010002462818637243,-0.01002708949047755,-3.019629502827228,/home/yolo/slam_images/0.0/front_32FC1_1044.955580858.tiff,/home/yolo/slam_images/0.0/front_rgb8_1044.955580858.png
1044.955580858,0.010002462818637243,-0.01002708949047755,-3.019629502827228,/home/yolo/slam_images/0.0/rear_32FC1_1044.955580858.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1044.955580858.png
1044.955580858,0.010002462818637243,-0.01002708949047755,-3.019629502827228,/home/yolo/slam_images/0.0/left_32FC1_1044.955580858.tiff,/home/yolo/slam_images/0.0/left_rgb8_1044.955580858.png
1045.155580863,0.010004800525058474,-0.0050254438682757864,-2.8373999995393917,/home/yolo/slam_images/0.0/right_32FC1_1045.155580863.tiff,/home/yolo/slam_images/0.0/right_rgb8_1045.155580863.png
1045.155580863,0.010004800525058474,-0.0050254438682757864,-2.8373999995393917,/home/yolo/slam_images/0.0/left_32FC1_1045.155580863.tiff,/home/yolo/slam_images/0.0/left_rgb8_1045.155580863.png
1045.155580863,0.010004800525058474,-0.0050254438682757864,-2.8373999995393917,/home/yolo/slam_images/0.0/rear_32FC1_1045.155580863.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1045.155580863.png
1045.155580863,0.010004800525058474,-0.0050254438682757864,-2.8373999995393917,/home/yolo/slam_images/0.0/front_32FC1_1045.155580863.tiff,/home/yolo/slam_images/0.0/front_rgb8_1045.155580863.png
1045.355580868,0.010006753543745589,-0.0050241924412492344,-2.6555337957551393,/home/yolo/slam_images/0.0/right_32FC1_1045.355580868.tiff,/home/yolo/slam_images/0.0/right_rgb8_1045.355580868.png
1045.355580868,0.010006753543745589,-0.0050241924412492344,-2.6555337957551393,/home/yolo/slam_images/0.0/left_32FC1_1045.355580868.tiff,/home/yolo/slam_images/0.0/left_rgb8_1045.355580868.png
1045.355580868,0.010006753543745589,-0.0050241924412492344,-2.6555337957551393,/home/yolo/slam_images/0.0/front_32FC1_1045.355580868.tiff,/home/yolo/slam_images/0.0/front_rgb8_1045.355580868.png
1045.355580868,0.010006753543745589,-0.0050241924412492344,-2.6555337957551393,/home/yolo/slam_images/0.0/rear_32FC1_1045.355580868.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1045.355580868.png
1045.555580873,0.01000684841801905,0.004973897791732028,-2.4941846852905725,/home/yolo/slam_images/0.0/right_32FC1_1045.555580873.tiff,/home/yolo/slam_images/0.0/right_rgb8_1045.555580873.png
1045.555580873,0.01000684841801905,0.004973897791732028,-2.4941846852905725,/home/yolo/slam_images/0.0/front_32FC1_1045.555580873.tiff,/home/yolo/slam_images/0.0/front_rgb8_1045.555580873.png
1045.555580873,0.01000684841801905,0.004973897791732028,-2.4941846852905725,/home/yolo/slam_images/0.0/rear_32FC1_1045.555580873.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1045.555580873.png
1045.555580873,0.01000684841801905,0.004973897791732028,-2.4941846852905725,/home/yolo/slam_images/0.0/left_32FC1_1045.555580873.tiff,/home/yolo/slam_images/0.0/left_rgb8_1045.577803095.png
1045.755580877,0.020007258578318306,0.014973732601499031,-2.300303972952417,/home/yolo/slam_images/0.0/right_32FC1_1045.755580877.tiff,/home/yolo/slam_images/0.0/right_rgb8_1045.755580877.png
1045.755580877,0.020007258578318306,0.014973732601499031,-2.300303972952417,/home/yolo/slam_images/0.0/front_32FC1_1045.755580877.tiff,/home/yolo/slam_images/0.0/front_rgb8_1045.755580877.png
1045.755580877,0.020007258578318306,0.014973732601499031,-2.300303972952417,/home/yolo/slam_images/0.0/rear_32FC1_1045.755580877.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1045.755580877.png
1045.755580877,0.020007258578318306,0.014973732601499031,-2.300303972952417,/home/yolo/slam_images/0.0/left_32FC1_1045.7778031.tiff,/home/yolo/slam_images/0.0/left_rgb8_1045.7778031.png
1045.955580882,0.010007960951448994,0.004976191839581092,-2.1295813304529454,/home/yolo/slam_images/0.0/right_32FC1_1045.955580882.tiff,/home/yolo/slam_images/0.0/right_rgb8_1045.955580882.png
1045.955580882,0.010007960951448994,0.004976191839581092,-2.1295813304529454,/home/yolo/slam_images/0.0/front_32FC1_1045.955580882.tiff,/home/yolo/slam_images/0.0/front_rgb8_1045.955580882.png
1045.955580882,0.010007960951448994,0.004976191839581092,-2.1295813304529454,/home/yolo/slam_images/0.0/rear_32FC1_1045.955580882.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1045.955580882.png
1045.955580882,0.010007960951448994,0.004976191839581092,-2.1295813304529454,/home/yolo/slam_images/0.0/left_32FC1_1045.977803105.tiff,/home/yolo/slam_images/0.0/left_rgb8_1045.977803105.png
1046.155580887,0.010008994890184267,0.004977177433927583,-1.9391517501448696,/home/yolo/slam_images/0.0/front_32FC1_1046.155580887.tiff,/home/yolo/slam_images/0.0/front_rgb8_1046.155580887.png
1046.155580887,0.010008994890184267,0.004977177433927583,-1.9391517501448696,/home/yolo/slam_images/0.0/right_32FC1_1046.155580887.tiff,/home/yolo/slam_images/0.0/right_rgb8_1046.155580887.png
1046.155580887,0.010008994890184267,0.004977177433927583,-1.9391517501448696,/home/yolo/slam_images/0.0/rear_32FC1_1046.155580887.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1046.155580887.png
1046.155580887,0.010008994890184267,0.004977177433927583,-1.9391517501448696,/home/yolo/slam_images/0.0/left_32FC1_1046.17780311.tiff,/home/yolo/slam_images/0.0/left_rgb8_1046.17780311.png
1046.355580892,0.010008727862807097,0.004979232936101176,-1.7416767592295226,/home/yolo/slam_images/0.0/right_32FC1_1046.355580892.tiff,/home/yolo/slam_images/0.0/right_rgb8_1046.355580892.png
1046.355580892,0.010008727862807097,0.004979232936101176,-1.7416767592295226,/home/yolo/slam_images/0.0/front_32FC1_1046.355580892.tiff,/home/yolo/slam_images/0.0/front_rgb8_1046.355580892.png
1046.355580892,0.010008727862807097,0.004979232936101176,-1.7416767592295226,/home/yolo/slam_images/0.0/rear_32FC1_1046.355580892.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1046.355580892.png
1046.355580892,0.010008727862807097,0.004979232936101176,-1.7416767592295226,/home/yolo/slam_images/0.0/left_32FC1_1046.377803115.tiff,/home/yolo/slam_images/0.0/left_rgb8_1046.377803115.png
1046.555580897,0.010009292365912538,0.004979499813501058,-1.562001429041785,/home/yolo/slam_images/0.0/right_32FC1_1046.555580897.tiff,/home/yolo/slam_images/0.0/right_rgb8_1046.555580897.png
1046.555580897,0.010009292365912538,0.004979499813501058,-1.562001429041785,/home/yolo/slam_images/0.0/front_32FC1_1046.555580897.tiff,/home/yolo/slam_images/0.0/front_rgb8_1046.555580897.png
1046.555580897,0.010009292365912538,0.004979499813501058,-1.562001429041785,/home/yolo/slam_images/0.0/rear_32FC1_1046.555580897.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1046.555580897.png
1046.555580897,0.010009292365912538,0.004979499813501058,-1.562001429041785,/home/yolo/slam_images/0.0/left_32FC1_1046.57780312.tiff,/home/yolo/slam_images/0.0/left_rgb8_1046.57780312.png
1046.755580902,0.02000625601034245,0.004985428429342154,-1.392641192925159,/home/yolo/slam_images/0.0/right_32FC1_1046.755580902.tiff,/home/yolo/slam_images/0.0/right_rgb8_1046.755580902.png
1046.755580902,0.02000625601034245,0.004985428429342154,-1.392641192925159,/home/yolo/slam_images/0.0/rear_32FC1_1046.755580902.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1046.755580902.png
1046.755580902,0.02000625601034245,0.004985428429342154,-1.392641192925159,/home/yolo/slam_images/0.0/front_32FC1_1046.755580902.tiff,/home/yolo/slam_images/0.0/front_rgb8_1046.755580902.png
1046.755580902,0.02000625601034245,0.004985428429342154,-1.392641192925159,/home/yolo/slam_images/0.0/left_32FC1_1046.777803124.tiff,/home/yolo/slam_images/0.0/left_rgb8_1046.777803124.png
1046.955580906,0.010004677506661222,-0.005012092202794144,-1.213662739819391,/home/yolo/slam_images/0.0/right_32FC1_1046.955580906.tiff,/home/yolo/slam_images/0.0/right_rgb8_1046.955580906.png
1046.955580906,0.010004677506661222,-0.005012092202794144,-1.213662739819391,/home/yolo/slam_images/0.0/front_32FC1_1046.955580906.tiff,/home/yolo/slam_images/0.0/front_rgb8_1046.955580906.png
1046.955580906,0.010004677506661222,-0.005012092202794144,-1.213662739819391,/home/yolo/slam_images/0.0/rear_32FC1_1046.955580906.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1046.955580906.png
1046.955580906,0.010004677506661222,-0.005012092202794144,-1.213662739819391,/home/yolo/slam_images/0.0/left_32FC1_1046.977803129.tiff,/home/yolo/slam_images/0.0/left_rgb8_1046.977803129.png
1047.155580911,0.0200034109453929,0.004988869997892606,-1.0056207188144666,/home/yolo/slam_images/0.0/right_32FC1_1047.155580911.tiff,/home/yolo/slam_images/0.0/right_rgb8_1047.155580911.png
1047.155580911,0.0200034109453929,0.004988869997892606,-1.0056207188144666,/home/yolo/slam_images/0.0/front_32FC1_1047.155580911.tiff,/home/yolo/slam_images/0.0/front_rgb8_1047.155580911.png
1047.155580911,0.0200034109453929,0.004988869997892606,-1.0056207188144666,/home/yolo/slam_images/0.0/rear_32FC1_1047.155580911.tiff,/home/yolo/slam_images/0.0/rear_rgb8_1047.155580911.png
1047.155580911,0.0200034109453929,0.004988869997892606,-1.0056207188144666,/home/yolo/slam_images/0.0/left_32FC1_1047.177803134.tiff,/home/yolo/slam_images/0.0/left_rgb8_1047.177803134.png
